x,y,v,w
0.3631321392247415,4.333021313932033,0.4981389247451391,0.29081245154713725
0.34669900737023646,4.3368272046404845,0.49848784802796475,0.2607193273642201
0.3302734855564903,4.3404836571927925,0.4977629325290338,0.2122883095442682
0.3137137572240895,4.34403125263501,0.49971151462139735,0.17281075194810275
0.29708573689577505,4.347484082636119,0.4995577506532577,0.1606363927333654
0.2804486584504132,4.350847549563247,0.4993854185454246,0.1267407198889556
0.26378495471650726,4.3541370829318655,0.49957600949811487,0.11323805703377121
0.24710893948245227,4.357359813168779,0.4994983961784657,0.1313546095700258
0.22928692172983808,4.360722624130612,0.5334621518103957,0.1296560941170564
0.2103186296142432,4.364215260015796,0.5674168460336146,0.1189593864094837
0.19019856625937664,4.3678336843230285,0.6013433172658815,0.12190627309179713
0.16892429970073672,4.371567351011256,0.6352762477969655,0.12561079815372492
0.14649689964032542,4.375404293504474,0.6692204443821752,0.12292914920003019
0.12291517121895713,4.3793362561073605,0.7031661025623409,0.12151232178889099
0.09817838549550358,4.383355399944805,0.7370987367213993,0.12336592653248717
0.07228536232803247,4.387451135580603,0.7710317172407808,0.12371313204358449
0.04523435520309219,4.391613169957985,0.8049715266497112,0.12241993109503461
0.01702515804343232,4.395833315178471,0.8386565320772487,0.12519937622461041
-0.012345032035866713,4.400099980277937,0.8726744417035761,0.1253034797973537
-0.04287768287206989,4.4044031968884365,0.9066705445863359,0.12187224065338147
-0.07457307297310398,4.408736043468542,0.9406582468059016,0.12278981599551746
-0.10725364856364915,4.4130525553892355,0.9692323355060908,0.20227273595644296
-0.1400008621749489,4.417155817002599,0.9711595010132967,0.24423830955608578
-0.17257838666490366,4.420964618911173,0.9661653586964045,0.25735044429214354
-0.20518717372154252,4.424489016286247,0.9672394763143549,0.26093060785332567
-0.23757805728306539,4.427695078103194,0.9610895765093543,0.28479850359975944
-0.269996780735966,4.430587276506763,0.9624187647960024,0.29375990430496335
-0.3024420255532723,4.433157697710013,0.9640371184020169,0.2774003013607865
-0.3347728223011386,4.435398767847112,0.9617375597656547,0.3379988601501828
-0.36712413609950856,4.437267653215702,0.9634595347522064,0.3647475231583962
-0.399495563916623,4.438738505562901,0.9655595087393882,0.32343722026146626
-0.4317082057777918,4.439873528357949,0.9633764151736803,0.32115219011477486
-0.4637958465578576,4.440731688423953,0.9676157992657142,0.26248841623570257
-0.4957965985692468,4.441187301148493,0.9685325997154851,0.2158452064812327
-0.5271153207104656,4.4424769223998215,0.9634374501682962,0.21159760139696623
-0.557052437321832,4.444663350209383,0.9444912830722154,0.29762996163903194
-0.5869151976271813,4.446567040771621,0.9444245112658172,0.3514997937540258
-0.6165975958211354,4.448099572358311,0.939578930110956,0.3788772784530554
-0.6462685219223342,4.449218670647459,0.9395769446016682,0.39566493759117566
-0.6759247293158498,4.449898050812612,0.9395454049366981,0.4061920135003072
-0.7055836249612604,4.450129543894197,0.9402410618862538,0.3666995454450091
-0.7350615472587123,4.449962614091723,0.935343395517618,0.3344403044758067
-0.7645113129453984,4.449422728417547,0.9353829075394148,0.31399254592962006
-0.7937515123422861,4.448530269245502,0.9294220893690069,0.38971305110483
-0.8227849286677154,4.447236278961441,0.924457299135874,0.4303291501272647
-0.8517633201218554,4.4454744997738915,0.9243948297285681,0.4554058125986738
-0.8804154851418775,4.443215069490662,0.9154401169674529,0.5043200920221701
-0.9089860137179059,4.440054020715807,0.9110814427267857,0.5300636259936714
-0.937589230103549,4.435989385986056,0.9147421289374288,0.5536998508229192
-0.9658623771851477,4.431450440440824,0.9125361864487522,0.5464504442010962
-0.9938270102115386,4.426461437160702,0.9054419292264658,0.5362216275781937
-1.021625632576646,4.420983330081548,0.9039945758162372,0.5268088832173807
-1.049230324238004,4.41491330424574,0.9015319084034543,0.5199028305330686
-1.0766905462276193,4.408408432752597,0.905293426822704,0.5136144282729268
-1.1039247994363857,4.401514703832495,0.8961503534065495,0.5043020494730965
-1.1309972762479017,4.393922906790232,0.8947229221674691,0.5012407354734512
